"fdp_list","power_list","power_eur_list","power_afr_list","power_homo_list"
0.173549595249239,0.38325,0.664,0.053,0.772
0.175739480400727,0.384,0.661,0.055,0.776
0.171887094939729,0.47975,0.31,0.74,0.818
0.166268623275707,0.3725,0.622,0.083,0.742
0.17147135261618,0.47925,0.314,0.733,0.819
0.173793514922718,0.383,0.662,0.055,0.771
0.173549595249239,0.38325,0.664,0.053,0.772
0.175857912313945,0.39,0.674,0.055,0.787
0.173085117783432,0.48,0.383,0.673,0.814
0.1734207554202,0.4815,0.361,0.698,0.817
0.174296694415859,0.38325,0.662,0.055,0.772
0.147504938951518,0.22525,0.256,0.039,0.571
0.175769705398909,0.387,0.669,0.057,0.778
0.173943105381747,0.38375,0.664,0.055,0.772
0.146238560402531,0.227,0.263,0.039,0.571
0.173883816844197,0.384,0.665,0.055,0.772
0.173556147805593,0.481,0.36,0.697,0.817
0.172273654775259,0.37675,0.641,0.064,0.757
0.165395590343269,0.431,0.444,0.501,0.725
0.175550220006253,0.39,0.674,0.055,0.787
0.161615750460061,0.34325,0.531,0.108,0.688
0.159955229715894,0.38575,0.473,0.334,0.688
0.168969959182476,0.48075,0.309,0.749,0.816
0.17369604185794,0.4825,0.349,0.714,0.816
0.17540671083622,0.38625,0.667,0.054,0.78
0.173912217662028,0.3835,0.658,0.062,0.77
0.163368512945127,0.3535,0.582,0.082,0.706
0.174321358809189,0.386,0.67,0.05,0.781
0.171646496281606,0.48575,0.313,0.754,0.825
0.164558522509166,0.38075,0.513,0.268,0.694
0.17381108957147,0.3835,0.664,0.055,0.771
0.17518370442391,0.39025,0.676,0.054,0.787
0.156623801714849,0.35775,0.447,0.282,0.654
0.152285606859793,0.32875,0.417,0.224,0.632
0.153420413261878,0.31575,0.38,0.223,0.619
0.174698444839349,0.38375,0.662,0.057,0.772
0.164730345347048,0.394,0.565,0.252,0.71
0.167794750723448,0.48075,0.3,0.756,0.818
0.174127111760663,0.38375,0.664,0.055,0.772
0.175417579438962,0.38975,0.675,0.053,0.787
0.172906482863867,0.38025,0.653,0.062,0.762
0.166999582218751,0.4815,0.298,0.76,0.818
0.165457019582337,0.471,0.468,0.592,0.772
0.172634035990968,0.4825,0.301,0.75,0.828
0.16200190682259,0.38325,0.54,0.24,0.705
0.174324829531623,0.3835,0.659,0.061,0.77
0.174883553339586,0.3865,0.669,0.055,0.778
0.172859491408282,0.47625,0.316,0.724,0.814
0.175330471425025,0.39,0.676,0.053,0.787
0.174296694415859,0.38325,0.662,0.055,0.772
0.173635287328624,0.486,0.361,0.716,0.816
0.172157446914241,0.38125,0.653,0.063,0.765
0.166921573422006,0.47725,0.43,0.637,0.791
0.156838131748328,0.319,0.476,0.099,0.657
0.17393433706354,0.3855,0.666,0.059,0.773
0.172084415331128,0.378,0.644,0.066,0.758
0.175126848256051,0.38625,0.668,0.055,0.778
0.16601896703828,0.39575,0.544,0.285,0.704
0.158123861124053,0.37825,0.448,0.341,0.676
0.163986285558281,0.34875,0.585,0.063,0.703
0.177014196312219,0.38425,0.664,0.049,0.78
0.171354756946035,0.377,0.641,0.066,0.757
0.175034540563744,0.3865,0.669,0.055,0.778
0.174043244162409,0.3835,0.66,0.059,0.771
0.173820663854547,0.38375,0.665,0.054,0.772
0.169967546355967,0.47875,0.389,0.665,0.811
0.15927294458394,0.38775,0.481,0.334,0.688
0.175574278620273,0.38625,0.666,0.055,0.78
0.173879952392096,0.3835,0.664,0.054,0.772
0.159543326138122,0.4225,0.495,0.436,0.707
0.159260054416473,0.38175,0.474,0.326,0.679
0.157844663531241,0.31775,0.495,0.077,0.656
0.173549595249239,0.38325,0.664,0.053,0.772
0.166945735131032,0.4035,0.571,0.273,0.72
0.157517265467252,0.34925,0.492,0.191,0.667
0.160488309158914,0.4195,0.487,0.432,0.707
0.155857951488962,0.32775,0.487,0.119,0.66
0.176035317581312,0.385,0.663,0.057,0.776
0.159202114256355,0.35575,0.528,0.164,0.683
0.163874521983159,0.33875,0.551,0.068,0.692
0.164074556266825,0.45625,0.42,0.586,0.767
0.175550220006253,0.39,0.674,0.055,0.787
0.175661729685268,0.39025,0.675,0.055,0.787
0.175550220006253,0.39,0.674,0.055,0.787
0.174012953791379,0.48175,0.334,0.726,0.816
0.1703071438094,0.37375,0.628,0.072,0.75
0.175320503939669,0.3865,0.667,0.055,0.78
0.174029312278298,0.3835,0.664,0.054,0.772
0.166920034864773,0.4765,0.449,0.616,0.788
0.170506234700913,0.48225,0.409,0.662,0.809
0.173820663854547,0.38375,0.665,0.054,0.772
0.165876595706759,0.47275,0.435,0.618,0.786
0.152758213796292,0.32,0.496,0.085,0.657
0.173565324748962,0.483,0.35,0.715,0.816
0.174930403990892,0.38525,0.665,0.052,0.78
0.163975515543842,0.34875,0.581,0.067,0.703
0.163084137101769,0.4305,0.438,0.507,0.725
0.175574278620273,0.38475,0.664,0.055,0.776
0.175661729685268,0.39025,0.675,0.055,0.787
0.174084246105629,0.3865,0.669,0.053,0.78
0.168546881386044,0.476,0.388,0.66,0.807
0.173976124536505,0.38375,0.664,0.055,0.772
0.173820663854547,0.38375,0.665,0.054,0.772
0.175434540563744,0.38625,0.668,0.055,0.778
0.175307189828573,0.389,0.672,0.053,0.787
0.170344708726888,0.48275,0.411,0.661,0.809
0.176136034473288,0.4815,0.367,0.689999999999999,0.818
0.152516885291079,0.26575,0.361,0.045,0.618
0.172463292412648,0.37625,0.648,0.054,0.758
0.174241068726933,0.48075,0.329,0.727,0.816
0.173883816844197,0.384,0.665,0.055,0.772
0.174414603248486,0.38675,0.669,0.054,0.78
0.175630027749193,0.3865,0.667,0.055,0.78
0.14901750190612,0.254,0.323,0.04,0.616
0.175417579438962,0.38975,0.675,0.053,0.787
0.153730148685716,0.31325,0.445,0.125,0.64
0.174022100003087,0.38375,0.659,0.062,0.77
0.175034540563744,0.3865,0.669,0.055,0.778
0.170329395527434,0.48375,0.308,0.751,0.825
0.175574278620273,0.386,0.665,0.055,0.78
0.161223948819917,0.36875,0.493,0.257,0.677
0.172455026164503,0.4785,0.321,0.727,0.815
0.167345402088212,0.481,0.301,0.756,0.818
0.174055587696492,0.383,0.661,0.055,0.772
0.162548079010483,0.337,0.537,0.083,0.684
0.175550220006253,0.39,0.674,0.055,0.787
0.175144422904803,0.38675,0.67,0.055,0.778
0.17526630760578,0.386,0.665,0.055,0.78
0.156292863245058,0.3135,0.498,0.057,0.656
0.156760051304991,0.31925,0.5,0.076,0.658
0.164751202983561,0.456,0.462,0.566,0.745
0.171561094388786,0.37675,0.643,0.063,0.757
0.159423702057674,0.38125,0.474,0.324,0.679
0.158662915766424,0.359,0.485,0.232,0.672
0.175034540563744,0.3865,0.669,0.055,0.778
0.162690309604978,0.4365,0.413,0.547,0.734
0.175034540563744,0.3865,0.669,0.055,0.778
0.17264725952526,0.381,0.654,0.065,0.761
0.169951014507481,0.477,0.391,0.661,0.807
0.17133869558321,0.47425,0.325,0.71,0.812
0.17581108957147,0.39025,0.675,0.055,0.787
0.155851833196462,0.31525,0.478,0.088,0.652
0.171901364134278,0.47925,0.311,0.739,0.816
0.175550220006253,0.39,0.674,0.055,0.787
0.151587492072027,0.25775,0.334,0.045,0.615
0.152962441258598,0.29975,0.418,0.115,0.627
0.15854847657698,0.33975,0.511,0.121,0.681
0.17499322270022,0.38625,0.668,0.053,0.78
0.174697710771357,0.3855,0.666,0.052,0.78
0.173624613286512,0.48275,0.349,0.715,0.816
0.173761858841724,0.3835,0.656,0.064,0.77
0.162891816771509,0.3315,0.539,0.059,0.685
0.173879952392096,0.3835,0.664,0.054,0.772
0.173970023740749,0.38375,0.665,0.054,0.772
0.175144422904803,0.38675,0.67,0.055,0.778
0.174296694415859,0.38325,0.662,0.055,0.772
0.174296694415859,0.38325,0.662,0.055,0.772
0.174883553339586,0.3865,0.669,0.055,0.778
0.174145707191701,0.38325,0.662,0.055,0.772
0.173883816844197,0.384,0.665,0.055,0.772
0.17540671083622,0.386,0.666,0.054,0.78
0.175661729685268,0.39025,0.675,0.055,0.787
0.172738990327718,0.48225,0.347,0.714,0.817
0.166414303309023,0.4725,0.453,0.6,0.785
0.17374793658182,0.38325,0.664,0.054,0.771
0.175126848256051,0.38625,0.668,0.055,0.778
0.173750272038422,0.48375,0.314,0.746,0.824
0.165323829501606,0.46825,0.409,0.624,0.789
0.174029312278298,0.3835,0.664,0.054,0.772
0.165461415104449,0.452,0.453,0.559,0.745
0.174043745024732,0.38375,0.658,0.063,0.77
0.174127111760663,0.38375,0.664,0.055,0.772
0.17263864484735,0.48375,0.396,0.675,0.814
0.175550220006253,0.39,0.674,0.055,0.787
0.174213117572001,0.38625,0.671,0.05,0.781
0.159570669734606,0.3815,0.471,0.328,0.679
0.172643102232781,0.47875,0.326,0.721,0.817
0.16795890191157,0.4825,0.305,0.757,0.818
0.174156973378356,0.387,0.67,0.053,0.781
0.17381108957147,0.3835,0.664,0.055,0.771
0.175238487779319,0.38875,0.674,0.055,0.782
0.175574278620273,0.386,0.665,0.055,0.78
0.175769705398909,0.387,0.669,0.057,0.778
0.175857912313945,0.39,0.674,0.055,0.787
0.161811007905301,0.3445,0.518,0.122,0.691
0.167346276722151,0.4785,0.301,0.749,0.815
0.151682763403044,0.31125,0.407,0.171,0.626
0.173793514922718,0.383,0.662,0.055,0.771
0.170965110471407,0.48,0.338,0.713,0.818
0.175550220006253,0.39,0.674,0.055,0.787
0.17395319349653,0.484,0.356,0.713,0.816
0.153995271504643,0.347,0.44,0.256,0.647
0.161680506062727,0.365,0.58,0.121,0.713
0.175630027749193,0.3865,0.667,0.055,0.78
0.167612163151704,0.3585,0.576,0.098,0.713
0.166971068242249,0.48225,0.304,0.757,0.818
0.173763749751189,0.38425,0.658,0.065,0.77
0.176807908349883,0.38425,0.665,0.048,0.78
0.167650723340583,0.47625,0.294,0.748,0.815
0.171684704369187,0.4745,0.323,0.712,0.813
0.17320103667433,0.482,0.35,0.711,0.817
0.167398847072009,0.4735,0.412,0.641,0.79
0.174055587696492,0.383,0.661,0.055,0.772
0.174336810292797,0.3835,0.656,0.064,0.77
0.156788974624155,0.38925,0.467,0.361,0.68
0.161066614630896,0.4315,0.416,0.528,0.731
0.175857912313945,0.39,0.674,0.055,0.787
0.171841089212802,0.3795,0.65,0.066,0.758
0.175574278620273,0.386,0.665,0.055,0.78
0.175417579438962,0.38975,0.675,0.053,0.787
0.174296694415859,0.38325,0.662,0.055,0.772
0.157831033429935,0.374,0.462,0.317,0.669
0.175434540563744,0.38625,0.668,0.055,0.778
0.175550220006253,0.39,0.674,0.055,0.787
0.175075757543425,0.3855,0.668,0.051,0.78
0.175550220006253,0.39,0.674,0.055,0.787
0.175220295452349,0.38975,0.677,0.052,0.787
0.173263049867349,0.483,0.326,0.738,0.817
0.15195996756405,0.31125,0.475,0.076,0.652
0.173063432039049,0.3805,0.654,0.061,0.763
0.167735142689595,0.4805,0.308,0.749,0.816
0.152585457135909,0.31425,0.45,0.123,0.64
0.174834686114854,0.38625,0.668,0.053,0.78
0.167345402088212,0.481,0.301,0.756,0.818
0.175131783592098,0.38525,0.669,0.049,0.78
0.153334606934464,0.26775,0.369,0.043,0.62
0.168969959182476,0.48075,0.309,0.749,0.816
0.171493793553796,0.3745,0.636,0.065,0.752
0.165551192687373,0.472,0.423,0.623,0.791
0.172751597413496,0.4825,0.349,0.714,0.816
0.173820663854547,0.38375,0.665,0.054,0.772
0.175400860120051,0.39,0.674,0.055,0.787
0.173883816844197,0.384,0.665,0.055,0.772
0.159440742017001,0.43,0.38,0.548,0.741
0.173976536313092,0.38325,0.662,0.055,0.772
0.167093930321124,0.483,0.438,0.642,0.801
0.17423740587831,0.3835,0.663,0.055,0.772
0.175174420604282,0.39025,0.676,0.054,0.787
0.157961516878783,0.3145,0.465,0.092,0.657
0.175126848256051,0.38625,0.668,0.055,0.778
0.153785299075249,0.38575,0.455,0.369,0.67
0.175857912313945,0.39,0.674,0.055,0.787
0.17275714683356,0.47625,0.321,0.722,0.812
0.134845402294198,0.19475,0.24,0.028,0.476
0.17055014505219,0.485,0.311,0.755,0.825
0.161094155626755,0.347,0.522,0.128,0.691
0.161484170390953,0.342,0.533,0.097,0.692
0.172717075786615,0.3775,0.641,0.067,0.757
0.171710008656959,0.48425,0.312,0.749,0.825
0.17570120723041,0.39,0.674,0.055,0.787
0.170353596168846,0.47825,0.387,0.665,0.811
0.17540671083622,0.38625,0.667,0.054,0.78
0.163263259515469,0.336,0.534,0.082,0.684
0.130874845912825,0.19425,0.21,0.028,0.505
0.17423740587831,0.3835,0.663,0.055,0.772
0.156233351355468,0.34,0.469,0.195,0.65
0.175479040525035,0.3865,0.667,0.055,0.78
0.174296694415859,0.38325,0.662,0.055,0.772
0.146221447963352,0.23175,0.275,0.041,0.576
0.170344459865665,0.484,0.398,0.674,0.814
0.174145707191701,0.38325,0.662,0.055,0.772
0.172778337049886,0.38075,0.656,0.061,0.762
0.17499322270022,0.38625,0.668,0.053,0.78
0.173793514922718,0.383,0.662,0.055,0.771
0.160836645443558,0.3805,0.508,0.28,0.686
0.175574278620273,0.38625,0.666,0.055,0.78
0.175769705398909,0.387,0.669,0.057,0.778
0.174396765372382,0.38375,0.659,0.061,0.771
0.175550220006253,0.39,0.674,0.055,0.787
0.174883553339586,0.3865,0.669,0.055,0.778
0.16272118287375,0.42175,0.447,0.48,0.706
0.174131813747341,0.48425,0.348,0.721,0.817
0.176032896550271,0.477,0.362,0.677999999999999,0.817
0.17581108957147,0.39025,0.675,0.055,0.787
0.15871751077994,0.35375,0.512,0.175,0.68
0.174145707191701,0.38325,0.662,0.055,0.772
0.145914485557816,0.2075,0.217,0.029,0.551
0.174139606395945,0.38325,0.663,0.054,0.772
0.173661729685268,0.3835,0.664,0.055,0.771
0.172886028236458,0.4805,0.316,0.739,0.816
0.17349030671169,0.3835,0.665,0.053,0.772
0.152011765883413,0.30575,0.458,0.074,0.65
0.173670047754261,0.384,0.658,0.064,0.77
0.173004143501499,0.38075,0.655,0.061,0.763
0.174834686114854,0.38625,0.668,0.053,0.78
0.171927669299382,0.37925,0.649,0.066,0.758
0.15954620950899,0.32325,0.526,0.05,0.673
0.175126848256051,0.38625,0.668,0.055,0.778
0.173943105381747,0.38375,0.664,0.055,0.772
0.174746082540442,0.48175,0.368,0.692,0.816
0.174558694532914,0.3835,0.657,0.062,0.771
0.174036861260851,0.48075,0.329,0.727,0.816
0.171838113022326,0.3815,0.653,0.064,0.765
0.175165043257711,0.3865,0.668,0.054,0.78
0.17440670731559,0.38575,0.67,0.049,0.781
0.171041072661835,0.38,0.647,0.07,0.759
0.175550220006253,0.39,0.674,0.055,0.787
0.173775376005673,0.4865,0.317,0.753,0.825
0.173556001829368,0.48575,0.317,0.749,0.826
0.175417579438962,0.38975,0.675,0.053,0.787
0.174055587696492,0.383,0.661,0.055,0.772
0.173977341425121,0.38575,0.671,0.049,0.78
0.153918332582498,0.3245,0.505,0.085,0.666
0.17381108957147,0.3835,0.664,0.055,0.771
0.174213117572001,0.38625,0.671,0.05,0.781
0.171606149732011,0.48475,0.305,0.753,0.83
0.175126848256051,0.38625,0.668,0.055,0.778
0.172764624722008,0.38075,0.653,0.064,0.762
0.174883553339586,0.3865,0.669,0.055,0.778
0.157357298420293,0.31225,0.493,0.059,0.654
0.172074113580907,0.3815,0.654,0.063,0.765
0.171690438318971,0.37525,0.641,0.063,0.752
0.164796261388181,0.337,0.541,0.072,0.692
0.152457970159741,0.329,0.425,0.209,0.639
0.17349030671169,0.3835,0.665,0.053,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.173983633035272,0.3835,0.656,0.064,0.77
0.17419166005227,0.38425,0.658,0.065,0.77
0.162447055038975,0.3315,0.53,0.071,0.682
0.16944042915496,0.479,0.396,0.664,0.807
0.175550220006253,0.39,0.674,0.055,0.787
0.172755114816986,0.47975,0.318,0.733,0.817
0.175219948952003,0.38925,0.677,0.05,0.787
0.176008899538103,0.39,0.674,0.055,0.787
0.173107427446155,0.48175,0.345,0.714,0.817
0.155627594266079,0.30475,0.434,0.106,0.639
0.155071579546277,0.3875,0.427,0.402,0.67
0.143552164913367,0.248,0.304,0.083,0.569
0.163521022308569,0.3505,0.588,0.067,0.703
0.161679233720141,0.4385,0.547,0.434,0.719
0.175386615618669,0.38925,0.677,0.05,0.787
0.173883816844197,0.384,0.665,0.055,0.772
0.159647319882266,0.3515,0.496,0.185,0.677
0.175661729685268,0.39025,0.675,0.055,0.787
0.146509555197347,0.232,0.276,0.041,0.576
0.173976124536505,0.38375,0.664,0.055,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.175479040525035,0.3865,0.667,0.055,0.78
0.171394427722119,0.3775,0.646,0.063,0.757
0.174156973378356,0.387,0.67,0.053,0.781
0.155433443095655,0.39925,0.47,0.398,0.68
0.160041088301753,0.3855,0.473,0.333,0.688
0.174834686114854,0.38625,0.668,0.053,0.78
0.153848818863139,0.31775,0.465,0.111,0.65
0.17540671083622,0.38625,0.667,0.054,0.78
0.162060380650318,0.446,0.548,0.454,0.728
0.15597319226559,0.3155,0.459,0.102,0.656
0.175174420604282,0.39025,0.676,0.054,0.787
0.175550220006253,0.39,0.674,0.055,0.787
0.175034540563744,0.3865,0.669,0.055,0.778
0.166343384797401,0.452,0.467,0.543,0.747
0.164399313695268,0.43125,0.442,0.506,0.725
0.167380737308814,0.48175,0.304,0.756,0.818
0.175550220006253,0.39,0.674,0.055,0.787
0.165858488637594,0.46825,0.405,0.628,0.789
0.175417579438962,0.38975,0.675,0.053,0.787
0.16681654382637,0.482,0.303,0.757,0.818
0.161835404902703,0.36675,0.514,0.215,0.691
0.175479040525035,0.3865,0.667,0.055,0.78
0.167742657541388,0.47925,0.295,0.755,0.818
0.174127111760663,0.38375,0.664,0.055,0.772
0.175769705398909,0.387,0.669,0.057,0.778
0.174834686114854,0.38625,0.668,0.053,0.78
0.174414603248486,0.38675,0.669,0.054,0.78
0.17381108957147,0.3835,0.664,0.055,0.771
0.173793514922718,0.383,0.662,0.055,0.771
0.175573340184426,0.3895,0.678,0.05,0.787
0.174296694415859,0.38325,0.662,0.055,0.772
0.160569492278404,0.35775,0.472,0.24,0.673
0.175479040525035,0.3865,0.667,0.055,0.78
0.17381108957147,0.3835,0.664,0.055,0.771
0.173820663854547,0.38375,0.665,0.054,0.772
0.157479754360586,0.40575,0.461,0.421,0.688
0.173976536313092,0.38325,0.662,0.055,0.772
0.175630027749193,0.3865,0.667,0.055,0.78
0.175044618030764,0.38575,0.665,0.054,0.78
0.172771166183721,0.48075,0.331,0.722,0.819
0.167542627462675,0.373,0.621,0.086,0.741
0.157415835582056,0.31225,0.492,0.06,0.654
0.175770804300008,0.39025,0.675,0.055,0.787
0.174329784238667,0.386,0.67,0.05,0.781
0.173820663854547,0.38375,0.665,0.054,0.772
0.16836356443691,0.48075,0.448,0.624,0.799
0.173946970831184,0.384,0.658,0.064,0.77
0.17374793658182,0.38325,0.664,0.054,0.771
0.175056147100701,0.39025,0.677,0.053,0.787
0.171340563477327,0.475,0.318,0.718,0.814
0.175621444413806,0.39025,0.675,0.055,0.787
0.175126848256051,0.38625,0.668,0.055,0.778
0.173946970831184,0.384,0.658,0.064,0.77
0.172755114816986,0.47975,0.318,0.733,0.817
0.164200897408898,0.3545,0.582,0.086,0.706
0.17610120723041,0.38975,0.673,0.055,0.787
0.175320503939669,0.3865,0.667,0.055,0.78
0.174167659876543,0.38575,0.669,0.051,0.78
0.17581108957147,0.39025,0.675,0.055,0.787
0.175565247421586,0.38625,0.667,0.054,0.78
0.175479040525035,0.3865,0.667,0.055,0.78
0.156167570516455,0.36975,0.441,0.324,0.666
0.175550220006253,0.39,0.674,0.055,0.787
0.132106359864618,0.192,0.21,0.026,0.496
0.158576258845726,0.328,0.498,0.098,0.671
0.17275714683356,0.47625,0.321,0.722,0.812
0.174834686114854,0.38625,0.668,0.053,0.78
0.157500978547388,0.31725,0.497,0.074,0.655
0.173976124536505,0.38375,0.664,0.055,0.772
0.175310674758454,0.389,0.677,0.049,0.787
0.147557163188305,0.21225,0.227,0.034,0.554
0.173820663854547,0.38375,0.665,0.054,0.772
0.174145707191701,0.38325,0.662,0.055,0.772
0.171849115324125,0.37575,0.642,0.063,0.753
0.173827776416544,0.47975,0.381,0.674,0.814
0.156240255127472,0.3235,0.499,0.091,0.66
0.166882998023219,0.4805,0.298,0.756,0.818
0.174127111760663,0.38375,0.664,0.055,0.772
0.146612750757224,0.25725,0.336,0.057,0.6
0.173970023740749,0.38375,0.665,0.054,0.772
0.175137053945947,0.39175,0.681,0.055,0.787
0.174127111760663,0.38375,0.664,0.055,0.772
0.174834686114854,0.38625,0.668,0.053,0.78
0.17574793658182,0.39,0.675,0.054,0.787
0.167559232576427,0.47675,0.298,0.746,0.815
0.172908905406261,0.38225,0.658,0.061,0.766
0.175550220006253,0.39,0.674,0.055,0.787
0.17440670731559,0.38575,0.67,0.049,0.781
0.175126848256051,0.38625,0.668,0.055,0.778
0.167495418121446,0.482,0.306,0.755,0.818
0.175098981210067,0.3895,0.678,0.05,0.787
0.152985049732911,0.30825,0.419,0.145,0.626
0.143124507224543,0.227,0.269,0.039,0.567
0.156771589533316,0.32025,0.499,0.081,0.658
0.175126848256051,0.38625,0.668,0.055,0.778
0.173405982240326,0.48025,0.385,0.672,0.814
0.173482256894288,0.48325,0.313,0.745,0.824
0.172847194326317,0.3805,0.654,0.062,0.762
0.173694579141128,0.3845,0.666,0.061,0.767
0.171665900720027,0.476,0.322,0.718,0.814
0.174834686114854,0.38625,0.668,0.053,0.78
0.172717075786615,0.3775,0.641,0.067,0.757
0.175332803516197,0.38475,0.668,0.048,0.78
0.175126848256051,0.38625,0.668,0.055,0.778
0.171838113022326,0.3815,0.653,0.064,0.765
0.174895579524783,0.38525,0.667,0.057,0.773
0.157970177300588,0.421,0.476,0.459,0.697
0.174698444839349,0.38375,0.662,0.057,0.772
0.162420853823903,0.45025,0.418,0.575,0.756
0.175320503939669,0.3865,0.667,0.055,0.78
0.174127111760663,0.38375,0.664,0.055,0.772
0.175320503939669,0.3865,0.667,0.055,0.78
0.171882170935633,0.48325,0.406,0.664,0.813
0.172600177574953,0.382,0.657,0.062,0.765
0.175034540563744,0.3865,0.669,0.055,0.778
0.172059887215874,0.3815,0.653,0.064,0.765
0.175126848256051,0.38625,0.668,0.055,0.778
0.175126848256051,0.38625,0.668,0.055,0.778
0.176008899538103,0.39,0.674,0.055,0.787
0.174199383855604,0.48225,0.351,0.711,0.817
0.175417579438962,0.38975,0.675,0.053,0.787
0.163156464537015,0.43025,0.399,0.538,0.733
0.165651561485582,0.45125,0.45,0.559,0.745
0.175857912313945,0.39,0.674,0.055,0.787
0.175550220006253,0.39,0.674,0.055,0.787
0.172350859497837,0.47875,0.321,0.728,0.815
0.175330471425025,0.39,0.676,0.053,0.787
0.173549595249239,0.38325,0.664,0.053,0.772
0.175441948631421,0.38425,0.662,0.055,0.776
0.146460520212499,0.2235,0.255,0.043,0.563
0.156907181554573,0.30375,0.458,0.064,0.652
0.161565590976705,0.451,0.422,0.575,0.756
0.173883816844197,0.384,0.665,0.055,0.772
0.161040481067155,0.4475,0.408,0.574,0.756
0.175146150452889,0.39,0.678,0.052,0.787
0.17440670731559,0.38575,0.67,0.049,0.781
0.166407214389851,0.36475,0.617,0.066,0.732
0.166968093239894,0.48125,0.3,0.757,0.818
0.173569389804287,0.48125,0.317,0.74,0.817
0.17522250939855,0.385,0.669,0.048,0.78
0.15422122288826,0.32275,0.476,0.112,0.658
0.17581108957147,0.39025,0.675,0.055,0.787
0.17369604185794,0.4825,0.349,0.714,0.816
0.174883553339586,0.3865,0.669,0.055,0.778
0.146725377009943,0.2315,0.275,0.04,0.576
0.17574793658182,0.39,0.675,0.054,0.787
0.174296694415859,0.38325,0.662,0.055,0.772
0.176008899538103,0.39,0.674,0.055,0.787
0.17574793658182,0.39,0.675,0.054,0.787
0.173433107685818,0.48025,0.348,0.705,0.818
0.175549896347919,0.38075,0.657,0.051,0.771
0.173976124536505,0.38375,0.664,0.055,0.772
0.173866242195445,0.3835,0.663,0.055,0.772
0.158412392359786,0.41275,0.452,0.447,0.698
0.17574793658182,0.39,0.675,0.054,0.787
0.173793514922718,0.383,0.662,0.055,0.771
0.174757733376898,0.3835,0.661,0.057,0.772
0.174055587696492,0.383,0.661,0.055,0.772
0.155390188497568,0.3255,0.486,0.112,0.659
0.172059887215874,0.3815,0.653,0.064,0.765
0.15834063504664,0.3365,0.514,0.106,0.681
0.175165043257711,0.3865,0.668,0.054,0.78
0.16809713104221,0.4775,0.3,0.746,0.815
0.166142104788982,0.43975,0.421,0.548,0.737
0.173875028852355,0.48625,0.315,0.754,0.825
0.17446283023217,0.48275,0.359,0.705,0.817
0.143625562531264,0.23475,0.287,0.034,0.583
0.17581108957147,0.39025,0.675,0.055,0.787
0.17381108957147,0.3835,0.664,0.055,0.771
0.15479124277085,0.3195,0.466,0.117,0.649
0.175044618030764,0.386,0.666,0.054,0.78
0.161664819254101,0.4315,0.418,0.526,0.731
0.175046435085697,0.3855,0.669,0.05,0.78
0.171921991408282,0.4765,0.315,0.726,0.814
0.176008899538103,0.39,0.674,0.055,0.787
0.164078807359887,0.43575,0.45,0.516,0.725
0.175193977916966,0.38575,0.665,0.054,0.78
0.175739480400727,0.384,0.661,0.055,0.776
0.175320503939669,0.3865,0.667,0.055,0.78
0.175909164748637,0.3855,0.665,0.057,0.776
0.17318864044129,0.481,0.322,0.734,0.817
0.166222990057011,0.45575,0.453,0.564,0.754
0.175220295452349,0.38975,0.677,0.052,0.787
0.164752449544817,0.46075,0.409,0.608,0.775
0.17574793658182,0.39,0.675,0.054,0.787
0.161200301792222,0.328,0.525,0.071,0.673
0.174035413074054,0.3835,0.663,0.055,0.772
0.16791575248512,0.46625,0.371,0.648,0.797
0.154750529564934,0.32975,0.447,0.179,0.647
0.153438760667406,0.31925,0.443,0.15,0.639
0.172904771676254,0.4805,0.315,0.74,0.816
0.174145707191701,0.38325,0.662,0.055,0.772
0.151924899974757,0.26125,0.351,0.041,0.615
0.150300881395131,0.312,0.394,0.197,0.616
0.175857761965997,0.3915,0.679,0.056,0.787
0.175075757543425,0.3855,0.668,0.051,0.78
0.174821156207674,0.4805,0.362,0.689999999999999,0.819
0.170291875466658,0.373,0.633,0.064,0.75
0.156028005635659,0.3325,0.447,0.19,0.647
0.174774428632664,0.3895,0.676,0.056,0.782
0.147146813295347,0.2135,0.23,0.034,0.555
0.163854708468796,0.453,0.49,0.527,0.743
0.175127951364097,0.3855,0.664,0.054,0.78
0.159614653139663,0.40825,0.526,0.361,0.697
0.165709530998662,0.43475,0.434,0.519,0.734
0.169588495910384,0.476,0.406,0.65,0.798
0.162907911282447,0.38375,0.602,0.153,0.733
0.160877951821307,0.44575,0.387,0.582,0.764
0.175034540563744,0.3865,0.669,0.055,0.778
0.145279290023018,0.2385,0.295,0.04,0.584
0.169532448807651,0.48125,0.405,0.662,0.809
0.165535807040211,0.464,0.417,0.609,0.778
0.165190597712155,0.3565,0.606,0.062,0.713
0.159114390270966,0.3375,0.491,0.14,0.669
0.176565208657197,0.485,0.38,0.692999999999999,0.816
0.17499322270022,0.38625,0.668,0.053,0.78
0.168527520747718,0.483,0.308,0.757,0.818
0.175661729685268,0.39025,0.675,0.055,0.787
0.176008899538103,0.39,0.674,0.055,0.787
0.145280380488703,0.20875,0.218,0.034,0.55
0.175739480400727,0.384,0.661,0.055,0.776
0.174055587696492,0.383,0.661,0.055,0.772
0.174054384487936,0.38325,0.663,0.055,0.771
0.166400248214209,0.47125,0.443,0.611,0.778
0.175473781896966,0.38925,0.676,0.055,0.782
0.157756295201193,0.34075,0.474,0.184,0.658
